Emergency_Stage,Service,Urgency_Type,Waiting_Time,People_Waiting,Weekday,Day,Month,Season
2.0,Medicina,Urgncia Central,86.69064748201438,7.712230215827338,4,30,3,spring
2.0,Cirurgia,Urgncia Central,78.71641791044776,3.8208955223880596,4,30,3,spring
2.0,Cirurgia,Urgncia Central,58.4,5.163636363636364,5,31,3,spring
2.0,Medicina,Urgncia Central,117.96923076923076,6.084615384615384,5,31,3,spring
2.0,Cirurgia,Urgncia Central,57.671875,2.0859375,6,1,4,spring
2.0,Medicina,Urgncia Central,59.37404580152672,4.732824427480916,6,1,4,spring
2.0,Cirurgia,Urgncia Central,59.023809523809526,4.492063492063492,0,2,4,spring
2.0,Medicina,Urgncia Central,192.13669064748203,23.18705035971223,0,2,4,spring
2.0,Medicina,Urgncia Central,129.49624060150376,11.909774436090226,1,3,4,spring
2.0,Cirurgia,Urgncia Central,49.12068965517241,4.017241379310345,1,3,4,spring
2.0,Cirurgia,Urgncia Central,82.94262295081967,7.311475409836065,2,4,4,spring
2.0,Medicina,Urgncia Central,63.44604316546763,8.942446043165468,2,4,4,spring
2.0,Cirurgia,Urgncia Central,62.971014492753625,3.86231884057971,3,5,4,spring
2.0,Medicina,Urgncia Central,94.2919708029197,9.540145985401459,3,5,4,spring
2.0,Cirurgia,Urgncia Central,57.4264705882353,4.823529411764706,4,6,4,spring
2.0,Medicina,Urgncia Central,69.94285714285714,6.178571428571429,4,6,4,spring
2.0,Medicina,Urgncia Central,57.89344262295082,7.270491803278689,5,7,4,spring
2.0,Cirurgia,Urgncia Central,44.171875,2.984375,5,7,4,spring
2.0,Cirurgia,Urgncia Central,33.28346456692913,2.905511811023622,6,8,4,spring
2.0,Medicina,Urgncia Central,95.2421875,5.890625,6,8,4,spring
2.0,Cirurgia,Urgncia Central,39.549549549549546,3.3783783783783785,0,9,4,spring
2.0,Medicina,Urgncia Central,95.87022900763358,12.793893129770993,0,9,4,spring
2.0,Cirurgia,Urgncia Central,68.0909090909091,3.0082644628099175,1,10,4,spring
2.0,Medicina,Urgncia Central,91.45161290322581,8.024193548387096,1,10,4,spring
2.0,Cirurgia,Urgncia Central,88.85087719298245,7.614035087719298,2,11,4,spring
2.0,Medicina,Urgncia Central,55.59166666666667,5.958333333333333,2,11,4,spring
2.0,Medicina,Urgncia Central,64.7,6.7384615384615385,3,12,4,spring
2.0,Cirurgia,Urgncia Central,97.0,4.341269841269841,3,12,4,spring
2.0,Medicina,Urgncia Central,90.3913043478261,9.427536231884059,4,13,4,spring
2.0,Cirurgia,Urgncia Central,64.04511278195488,3.6240601503759398,4,13,4,spring
2.0,Cirurgia,Urgncia Central,53.403361344537814,4.815126050420168,5,14,4,spring
2.0,Medicina,Urgncia Central,54.473684210526315,3.7593984962406015,5,14,4,spring
2.0,Cirurgia,Urgncia Central,53.3046875,3.765625,6,15,4,spring
2.0,Medicina,Urgncia Central,59.59574468085106,5.340425531914893,6,15,4,spring
2.0,Medicina,Urgncia Central,113.2396694214876,14.396694214876034,0,16,4,spring
2.0,Cirurgia,Urgncia Central,90.76984126984127,6.015873015873016,0,16,4,spring
2.0,Cirurgia,Urgncia Central,121.74626865671642,6.149253731343284,1,17,4,spring
2.0,Medicina,Urgncia Central,221.97857142857143,14.714285714285714,1,17,4,spring
2.0,Cirurgia,Urgncia Central,51.656488549618324,3.717557251908397,2,18,4,spring
2.0,Medicina,Urgncia Central,53.91240875912409,3.2554744525547443,2,18,4,spring
2.0,Medicina,Urgncia Central,107.44285714285714,14.207142857142857,3,19,4,spring
2.0,Cirurgia,Urgncia Central,58.150375939849624,5.225563909774436,3,19,4,spring
2.0,Medicina,Urgncia Central,218.07194244604315,15.56115107913669,4,20,4,spring
2.0,Cirurgia,Urgncia Central,67.41379310344827,4.310344827586207,4,20,4,spring
2.0,Medicina,Urgncia Central,96.65217391304348,8.123188405797102,5,21,4,spring
2.0,Cirurgia,Urgncia Central,49.41044776119403,2.656716417910448,5,21,4,spring
2.0,Medicina,Urgncia Central,105.05035971223022,6.151079136690647,6,22,4,spring
